GRB,seed,ra_max,dec_max,max_sigma,region_size_deg
GRB180204109,20,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,106,330.02929687499994,30.47494018929082,1.9114185510114705,0.5
GRB180204109,70,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,72,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,71,329.89746093749994,31.039240010397883,0.5847646041153342,0.5
GRB180204109,56,330.24902343749994,31.300813925790536,0.4731271843604609,0.5
GRB180204109,102,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,121,329.9853515625,30.952208526769944,3.2121075897697002,0.5
GRB180204109,66,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,74,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,107,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,91,329.677734375,31.08278558711072,2.488813443928915,0.5
GRB180204109,69,329.58984375,30.995714341071533,0.5177681563488491,0.5
GRB180204109,64,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,14,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,22,330.1171875,30.734975459483145,0.5453894519512201,0.5
GRB180204109,65,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,124,330.3369140625,31.21354228767877,0.6147090709310636,0.5
GRB180204109,101,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,57,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,54,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,112,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,21,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,100,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,116,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,95,330.02929687499994,31.08278558711072,0.5650442189352459,0.5
GRB180204109,61,329.89746093749994,30.77838277833721,0.5073777922550051,0.5
GRB180204109,53,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,55,330.64453124999994,30.995714341071533,3.461841192563229,0.5
GRB180204109,114,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,2,330.4248046875,30.431668610371275,1.372278734202425,0.5
GRB180204109,62,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,85,330.6884765625,30.69158768492234,0.07765823284443199,0.5
GRB180204109,97,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,120,330.6005859375,31.126351123737685,0.20699341889027525,0.5
GRB180204109,58,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,98,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,111,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,5,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,10,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,63,329.58984375,30.821809692867596,0.39883812429853255,0.5
GRB180204109,109,330.6884765625,30.69158768492234,1.895187273035865,0.5
GRB180204109,113,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,99,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,17,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,88,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,80,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,86,330.6005859375,31.039240010397883,1.8718442221682898,0.5
GRB180204109,60,330.29296874999994,30.908722515296432,0.5770993306442135,0.5
GRB180204109,79,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,9,330.64453124999994,30.995714341071533,0.513710210365572,0.5
GRB180204109,81,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,83,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,118,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,104,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,67,330.380859375,31.25716802088482,0.564258786104798,0.5
GRB180204109,68,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,82,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,96,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,117,330.0732421875,30.77838277833721,0.5222285411165495,0.5
GRB180204109,75,330.29296874999994,30.388416220510898,2.6141303969478105,0.5
GRB180204109,90,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,87,330.4248046875,30.518231007545978,0.5793017058828202,0.5
GRB180204109,3,330.380859375,31.1699366729731,0.5240791851864278,0.5
GRB180204109,7,329.6337890625,31.039240010397883,1.17109398827759,0.5
GRB180204109,23,330.6884765625,30.952208526769944,0.598783456672619,0.5
GRB180204109,13,330.205078125,31.1699366729731,3.1997218575209643,0.5
GRB180204109,52,330.556640625,31.1699366729731,2.313068983743089,0.5
GRB180204109,122,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,11,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,92,329.8095703125,30.69158768492234,0.6214373020184475,0.5
GRB180204109,78,330.6005859375,31.126351123737685,1.9391690247129996,0.5
GRB180204109,89,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,24,330.51269531249994,31.21354228767877,2.9519020134806944,0.5
GRB180204109,103,329.58984375,30.734975459483145,0.8787030418448674,0.5
GRB180204109,19,329.7216796875,30.69158768492234,0.5162537624679036,0.5
GRB180204109,115,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,59,330.02929687499994,30.561541115569085,1.8945147882508877,0.5
GRB180204109,51,329.853515625,30.47494018929082,1.8670390499370286,0.5
GRB180204109,76,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,73,329.89746093749994,30.431668610371275,0.5082274588173836,0.5
GRB180204109,93,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,1,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,6,330.46875,31.1699366729731,3.195205056738547,0.5
GRB180204109,94,329.7216796875,31.126351123737685,0.6530511978430319,0.5
GRB180204109,77,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,108,330.4248046875,30.77838277833721,0.5404524694913843,0.5
GRB180204109,125,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,110,329.94140625,30.388416220510898,1.94368473901853,0.5
GRB180204109,84,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,15,329.9853515625,31.300813925790536,0.0,0.5
GRB180204109,123,329.9853515625,31.300813925790536,0.0,0.5
GRB180402406,98,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,83,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,123,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,59,252.02636718750003,-14.477512185929939,1.299005791212729,0.5
GRB180402406,102,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,121,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,68,251.67480468749997,-15.40409369872549,1.1653947569925858,0.5
GRB180402406,60,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,52,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,108,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,109,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,84,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,63,251.93847656249994,-14.477512185929939,1.2143724474759592,0.5
GRB180402406,94,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,91,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,78,251.45507812499994,-14.747354194305615,1.1437009017146051,0.5
GRB180402406,76,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,57,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,111,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,125,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,97,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,122,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,67,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,93,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,54,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,72,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,74,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,73,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,104,251.89453124999997,-14.747354194305615,1.3201447377683968,0.5
GRB180402406,88,252.33398437500003,-14.747354194305615,1.7103183261399397,0.5
GRB180402406,117,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,70,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,66,251.45507812499994,-14.824513114408646,1.3468801491514095,0.5
GRB180402406,82,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,61,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,89,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,100,251.4111328125,-14.863102880534058,1.2935269769151543,0.5
GRB180402406,81,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,92,252.33398437500003,-14.978913657630414,1.3693193782641966,0.5
GRB180402406,115,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,86,251.8505859375,-14.785930226053424,1.3807576836760753,0.5
GRB180402406,110,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,114,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,124,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,51,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,120,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,64,251.54296875,-14.670222616137025,1.3875196266037413,0.5
GRB180402406,106,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,65,251.8505859375,-15.32672428654594,1.5740667093850855,0.5
GRB180402406,90,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,56,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,101,252.3779296875,-14.863102880534058,0.187827091390144,0.5
GRB180402406,119,251.4111328125,-15.094787099543197,1.007835935734904,0.5
GRB180402406,77,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,95,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,118,251.4111328125,-14.863102880534058,1.3177741885068892,0.5
GRB180402406,53,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,58,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,112,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,99,251.54296875,-14.670222616137025,2.4010050423596554,0.5
GRB180402406,69,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,85,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,79,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,107,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,62,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,103,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,96,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,105,252.02636718750003,-15.172071159203881,1.4851239757781944,0.5
GRB180402406,80,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,71,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,116,252.20214843749994,-14.940303130903516,1.3409860373932985,0.5
GRB180402406,113,252.42187499999997,-14.978913657630414,2.315212602064147,0.5
GRB180402406,87,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,55,251.8505859375,-14.477512185929939,0.0,0.5
GRB180402406,75,251.8505859375,-14.477512185929939,0.0,0.5
GRB180418281,78,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,7,170.2880859375,25.36513819189787,0.35302360603952665,0.5
GRB180418281,111,169.6728515625,24.7064124541498,3.013150540060357,0.5
GRB180418281,108,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,114,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,105,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,63,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,64,170.4638671875,25.282603043311994,1.720338166751152,0.5
GRB180418281,94,169.5849609375,25.035333167734237,1.9069357161533125,0.5
GRB180418281,101,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,84,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,93,169.8486328125,25.36513819189787,2.2550058464313736,0.5
GRB180418281,103,170.5517578125,24.870763394735704,3.1589426081653187,0.5
GRB180418281,89,170.0244140625,25.035333167734237,3.169429336945953,0.5
GRB180418281,88,169.5849609375,24.953020787727496,1.6986962720218055,0.5
GRB180418281,52,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,56,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,122,170.06835937499997,24.829655231048932,1.9089396943377106,0.5
GRB180418281,71,169.8486328125,24.870763394735704,3.1808793310263974,0.5
GRB180418281,86,170.6396484375,24.78856070950272,0.11103140286714983,0.5
GRB180418281,12,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,83,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,13,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,18,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,51,170.419921875,24.829655231048932,0.46020311059323993,0.5
GRB180418281,67,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,22,170.37597656249997,25.200124012774182,0.4195388543543026,0.5
GRB180418281,16,170.5517578125,25.200124012774182,0.21605060756755834,0.5
GRB180418281,73,170.419921875,24.911885235340648,3.9710178908267904,0.5
GRB180418281,95,169.98046875,25.241356531125817,1.206436446814323,0.5
GRB180418281,9,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,116,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,19,169.62890624999997,24.829655231048932,0.5071857865031412,0.5
GRB180418281,117,169.98046875,24.994170086846353,0.41091470275174213,0.5
GRB180418281,8,169.8046875,24.665358651215058,0.4265586974835949,0.5
GRB180418281,79,170.50781249999997,24.911885235340648,0.4101205509774423,0.5
GRB180418281,120,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,112,169.62890624999997,24.747479795405184,1.8579461043546424,0.5
GRB180418281,92,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,125,169.5849609375,24.953020787727496,0.3494264579641493,0.5
GRB180418281,74,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,21,170.0244140625,24.460291509003753,3.2034372928923536,0.5
GRB180418281,119,169.93652343749997,24.7064124541498,0.41402178065554235,0.5
GRB180418281,14,170.595703125,25.076510065515265,0.4069735555071814,0.5
GRB180418281,54,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,106,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,121,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,82,169.5849609375,25.035333167734237,1.4513581940453042,0.5
GRB180418281,72,170.4638671875,25.282603043311994,0.30428003851469,0.5
GRB180418281,59,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,5,169.892578125,24.911885235340648,0.4619413405137939,0.5
GRB180418281,53,170.595703125,24.911885235340648,1.2776679629596785,0.5
GRB180418281,17,170.5517578125,24.62431835216408,1.972830852523032,0.5
GRB180418281,96,170.33203125,24.501278135207542,0.4523980008135198,0.5
GRB180418281,98,170.24414062499997,24.583291522644302,1.837424194330647,0.5
GRB180418281,58,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,102,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,123,170.24414062499997,25.406426899877417,1.8776521120761767,0.5
GRB180418281,104,169.62890624999997,25.15890545269147,2.7581157959047653,0.5
GRB180418281,23,169.5849609375,25.035333167734237,0.31099105478929395,0.5
GRB180418281,66,170.2001953125,24.62431835216408,0.4252844309853772,0.5
GRB180418281,65,170.2001953125,25.117700815401136,2.2061565841449937,0.5
GRB180418281,80,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,15,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,76,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,124,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,81,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,115,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,20,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,60,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,2,170.2001953125,25.200124012774182,1.8303857215306887,0.5
GRB180418281,75,170.419921875,25.32386358498775,0.22551604722428095,0.5
GRB180418281,77,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,3,170.15625,25.076510065515265,0.436273516278802,0.5
GRB180418281,100,170.6396484375,24.78856070950272,2.1479485864549983,0.5
GRB180418281,11,170.5517578125,25.035333167734237,0.5038802848876316,0.5
GRB180418281,10,170.33203125,24.501278135207542,2.589351427934566,0.5
GRB180418281,68,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,70,170.2880859375,24.460291509003753,0.7773194555248778,0.5
GRB180418281,1,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,113,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,110,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,97,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,61,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,4,169.716796875,25.241356531125817,1.8324283122795482,0.5
GRB180418281,87,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,85,169.6728515625,25.200124012774182,0.5043187270766144,0.5
GRB180418281,57,170.2880859375,25.282603043311994,0.41762780621080703,0.5
GRB180418281,69,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,55,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,91,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,90,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,99,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,62,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,107,169.8046875,25.32386358498775,1.2420049025972322,0.5
GRB180418281,24,169.716796875,25.076510065515265,1.885700688651699,0.5
GRB180418281,109,169.98046875,25.406426899877417,0.0,0.5
GRB180418281,118,170.33203125,25.076510065515265,1.8275180399809061,0.5
GRB180418281,6,169.98046875,25.406426899877417,0.0,0.5
GRB180715755,91,235.283203125,-0.48493100674289735,2.408942088930878,0.5
GRB180715755,7,235.37109375000003,-0.559537990664623,3.2939096548045947,0.5
GRB180715755,118,235.546875,-0.783365141280072,0.8050595158353183,0.5
GRB180715755,16,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,59,234.8876953125,-0.5968418305070315,0.7201685812773808,0.5
GRB180715755,11,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,23,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,114,235.45898437499997,-0.6341459233606486,2.890335047538127,0.5
GRB180715755,63,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,17,235.45898437499997,-0.6341459233606486,0.7649928563382264,0.5
GRB180715755,90,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,68,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,112,234.71191406249997,-1.2683695457279214,1.254660550976015,0.5
GRB180715755,51,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,84,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,121,235.15136718750003,-0.8952829865701233,0.9063667558380096,0.5
GRB180715755,8,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,110,235.15136718750003,-1.4176183451690605,2.5611310405808245,0.5
GRB180715755,75,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,95,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,93,235.37109375000003,-0.559537990664623,0.7947832152345766,0.5
GRB180715755,98,235.546875,-0.9325896730857153,0.686923950314591,0.5
GRB180715755,12,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,65,235.01953124999997,-0.9325896730857153,0.6922083186258498,0.5
GRB180715755,106,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,5,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,97,235.546875,-0.9325896730857153,0.5882626635317295,0.5
GRB180715755,83,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,116,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,89,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,92,235.5029296875,-1.0445121684919485,2.21714869078251,0.5
GRB180715755,123,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,15,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,21,235.10742187499994,-1.3803052829049136,2.010900620039401,0.5
GRB180715755,67,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,113,235.01953124999997,-1.0818205316866596,2.0038860384290285,0.5
GRB180715755,101,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,87,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,104,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,18,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,69,234.97558593749994,-0.44762783103047354,1.6162772586075833,0.5
GRB180715755,125,234.97558593749994,-0.44762783103047354,0.8371751113911342,0.5
GRB180715755,122,234.97558593749994,-1.1937484371410818,2.0351128388292357,0.5
GRB180715755,53,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,72,235.37109375000003,-0.559537990664623,2.438596838462897,0.5
GRB180715755,19,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,2,235.4150390625,-1.1937484371410818,2.0304550001976427,0.5
GRB180715755,119,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,120,234.66796875,-1.0072042482155865,3.2847711705859597,0.5
GRB180715755,9,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,94,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,22,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,61,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,76,235.45898437499997,-1.2310587303784075,0.6342720406429081,0.5
GRB180715755,62,234.7998046875,-0.7460598781825354,0.699213797584527,0.5
GRB180715755,20,234.66796875,-1.1564386501734134,0.791583376618791,0.5
GRB180715755,10,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,64,234.580078125,-0.8579766796486297,3.2645857848932986,0.5
GRB180715755,81,234.755859375,-1.0072042482155865,2.5675733833062653,0.5
GRB180715755,73,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,1,234.755859375,-1.1564386501734134,0.7120881458796348,0.5
GRB180715755,96,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,3,235.15136718750003,-0.44762783103047354,0.6660906466104791,0.5
GRB180715755,52,235.4150390625,-0.8952829865701233,0.7378774145751456,0.5
GRB180715755,6,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,82,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,103,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,124,235.45898437499997,-0.6341459233606486,1.9997666056224013,0.5
GRB180715755,105,235.01953124999997,-0.783365141280072,2.2257565606204888,0.5
GRB180715755,80,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,115,234.97558593749994,-1.1937484371410818,2.017018092286984,0.5
GRB180715755,111,234.93164062499997,-1.3803052829049136,0.7118126477907201,0.5
GRB180715755,102,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,74,234.62402343750003,-0.7460598781825354,0.9216575432854553,0.5
GRB180715755,14,235.15136718750003,-0.9698967550241093,3.2892850580753774,0.5
GRB180715755,56,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,100,234.62402343750003,-1.119129353634861,0.8524583039965927,0.5
GRB180715755,108,235.23925781249994,-1.3429928061435419,3.2753532643997842,0.5
GRB180715755,13,234.580078125,-0.8579766796486297,0.32348562234889294,0.5
GRB180715755,54,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,71,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,99,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,55,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,77,235.1953125,-1.3803052829049136,1.7896060949503292,0.5
GRB180715755,60,234.71191406249997,-1.2683695457279214,1.2774564388764893,0.5
GRB180715755,79,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,66,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,70,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,107,235.15136718750003,-0.44762783103047354,1.9052956224913555,0.5
GRB180715755,88,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,58,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,24,234.66796875,-0.6341459233606486,1.6744622236267137,0.5
GRB180715755,109,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,4,234.71191406249997,-0.671450285044358,1.9955828975411822,0.5
GRB180715755,57,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,117,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,86,235.5029296875,-0.7460598781825354,0.6941944737881294,0.5
GRB180715755,85,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180715755,78,234.97558593749994,-0.44762783103047354,0.0,0.5
GRB180718082,75,336.13769531249994,2.9855060057465295,0.7599580424317189,0.5
GRB180718082,63,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,105,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,7,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,23,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,65,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,108,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,90,335.56640625,2.79875836287583,3.584599434419155,0.5
GRB180718082,55,335.9619140625,2.910803250542216,0.6121181375387786,0.5
GRB180718082,60,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,125,336.4453125,2.7240677479975233,1.960509935087391,0.5
GRB180718082,56,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,80,335.830078125,2.87345373796083,2.189228457619321,0.5
GRB180718082,20,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,82,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,73,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,19,336.0498046875,2.9855060057465295,3.241428350975996,0.5
GRB180718082,22,336.357421875,2.87345373796083,0.7693590093919039,0.5
GRB180718082,95,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,118,336.357421875,2.948154001138306,2.0712186812444475,0.5
GRB180718082,121,335.6982421875,2.612040471496698,0.7934201876633283,0.5
GRB180718082,106,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,57,335.56640625,2.79875836287583,1.985854640360936,0.5
GRB180718082,101,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,6,335.9619140625,3.28436910836578,0.7296098994133963,0.5
GRB180718082,97,336.48925781249994,2.686724185691588,1.3033592259093385,0.5
GRB180718082,115,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,117,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,81,335.7861328125,2.612040471496698,3.2581007094646988,0.5
GRB180718082,11,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,51,335.8740234375,2.3133487467346896,1.8167414119497416,0.5
GRB180718082,5,335.9619140625,3.28436910836578,0.05967197993314024,0.5
GRB180718082,102,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,77,335.6103515625,2.537361198109366,0.7578688120063805,0.5
GRB180718082,61,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,83,335.9619140625,3.28436910836578,0.0,0.5
GRB180718082,9,336.26953124999994,3.022859280369218,1.930269191534112,0.5
