GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB170318644,transit_2,GRB170318644_transit_2FINAL_C0,284.1943359375,6.880079227870638,0.0,0.6,1.0,0.5,0.5,0.0
GRB170403583,transit_1,GRB170403583_transit_1FINAL_C0,259.18945312499994,19.036587800245798,0.0,0.7,1.3611111111111114,0.5,0.6107176367317766,-0.2811899317798693
GRB170403583,transit_2,GRB170403583_transit_2FINAL_C0,259.18945312499994,19.036587800245798,0.0,0.7,1.3611111111111114,0.5,0.6107176367317766,-0.2811899317798693
GRB170708046,transit_1,GRB170708046_transit_1FINAL_C0,335.830078125,20.383816412431173,0.0,0.6,1.0,0.5,0.5,0.0
GRB170708046,transit_2,GRB170708046_transit_2FINAL_C0,335.74218749999994,20.383816412431173,0.0,0.6,1.0,0.5,0.5,0.0
GRB170803729,transit_1,GRB170803729_transit_1FINAL_C0,174.9462890625,-15.713861048008212,0.0,0.6,1.0,0.5,0.5,0.0
GRB170803729,transit_2,GRB170803729_transit_2FINAL_C0,174.9462890625,-15.713861048008212,0.0,0.6,1.0,0.5,0.5,0.0
GRB170816599,transit_1,GRB170816599_transit_1FINAL_C0,350.595703125,13.363007520469822,0.0,0.6,1.0,0.5,0.5,0.0
GRB170816599,transit_2,GRB170816599_transit_2FINAL_C0,350.771484375,13.439699702840329,0.0,0.6,1.0,0.5,0.5,0.0
GRB170817529,transit_1,GRB170817529_transit_1FINAL_C0,197.40234375,-22.790938841359605,0.0,0.6,1.0,0.5,0.5,0.0
GRB170817529,transit_2,GRB170817529_transit_2FINAL_C0,197.40234375,-22.790938841359605,0.0,0.6,1.0,0.5,0.5,0.0
