GRB,transit,seed,ra_max,dec_max,max_sigma,region_size_deg,trials_factor,p_pre,p_post,sigma_post
GRB210323918,transit_2,GRB210323918_transit_2FINAL_C0_negSig,317.98828125,25.241356531125817,-1.0092833610805896,0.15,1.0,0.8435806212102138,0.8435806212102138,-1.0092833610805896
GRB210618072,transit_2,GRB210618072_transit_2FINAL_C0_negSig,235.75773745997867,46.128933017516474,0.08441128180391143,0.15,1.0,0.4663647188592277,0.4663647188592277,0.08441128180391148
GRB210827416,transit_1,GRB210827416_transit_1FINAL_C0_negSig,175.07432432432432,55.68214545978904,-0.4452331154444838,0.15,1.0,0.6719243512307997,0.6719243512307997,-0.44523311544448385
GRB210827416,transit_2,GRB210827416_transit_2FINAL_C0_negSig,174.91836734693877,55.92113635932396,-1.6308341134285211,0.15,1.0,0.9485373364012674,0.9485373364012674,-1.6308341134285211
GRB211024065,transit_1,GRB211024065_transit_1FINAL_C0_negSig,28.1689453125,-7.030393180830089,0.01698313820500008,0.15,1.0,0.4932250337982006,0.4932250337982006,0.01698313820500014
GRB220412713,transit_1,GRB220412713_transit_1FINAL_C0_negSig,320.80078124999994,-0.11190589050941924,0.008573373003205535,0.15,1.0,0.49657976092290224,0.49657976092290224,0.008573373003205664
GRB220412713,transit_2,GRB220412713_transit_2FINAL_C0_negSig,320.93261718749994,-0.22381220790931877,0.2799633236712367,0.15,1.0,0.3897528217869278,0.3897528217869278,0.27996332367123683
GRB220418720,transit_1,GRB220418720_transit_1FINAL_C0_negSig,224.296875,-17.621910282104906,-0.029331832176105826,0.15,1.0,0.5117000302933536,0.5117000302933536,-0.029331832176105726
GRB220418720,transit_2,GRB220418720_transit_2FINAL_C0_negSig,224.4287109375,-17.426323361069677,0.1640251579320664,0.15,1.0,0.434855669431339,0.434855669431339,0.1640251579320663
GRB220511571,transit_1,GRB220511571_transit_1FINAL_C0_negSig,287.578125,17.778532537286594,-0.48520117833739507,0.15,1.0,0.6862331768575275,0.6862331768575275,-0.48520117833739507
